date,target
2020-01-01 00:00:00.000,115.76018578067549
2020-01-01 00:03:00.000,119.55581490504706
2020-01-01 00:06:00.000,118.82106539309423
2020-01-01 00:09:00.000,122.6517925854051
2020-01-01 00:12:00.000,106.81254348937642
2020-01-01 00:15:00.000,107.81069249510185
2020-01-01 00:18:00.000,104.75395480687193
2020-01-01 00:21:00.000,113.38344317800087
2020-01-01 00:24:00.000,117.99370470737058
2020-01-01 00:27:00.000,118.31699836814224
2020-01-01 00:30:00.000,114.70962677815528
2020-01-01 00:33:00.000,110.32423444767105
2020-01-01 00:36:00.000,111.96515562132387
2020-01-01 00:39:00.000,119.92820547919888
2020-01-01 00:42:00.000,111.58248677480104
2020-01-01 00:45:00.000,113.40954763402924
2020-01-01 00:48:00.000,111.62935744712676
2020-01-01 00:51:00.000,115.08201911405763
2020-01-01 00:54:00.000,115.65207029473605
2020-01-01 00:57:00.000,123.67592568955307
2020-01-01 01:00:00.000,109.52317597494579
2020-01-01 01:03:00.000,106.1875709458793
2020-01-01 01:06:00.000,112.36693187834473
2020-01-01 01:09:00.000,103.45687529209478
2020-01-01 01:12:00.000,122.1641739339967
2020-01-01 01:15:00.000,113.33861275288908
2020-01-01 01:18:00.000,119.784693389965
2020-01-01 01:21:00.000,116.46651968857068
2020-01-01 01:24:00.000,104.86141064679413
2020-01-01 01:27:00.000,110.23379084900576
2020-01-01 01:30:00.000,112.77094123597472
2020-01-01 01:33:00.000,107.1713072948852
2020-01-01 01:36:00.000,126.42453435306662
2020-01-01 01:39:00.000,113.71086203065298
2020-01-01 01:42:00.000,111.92507191334687
2020-01-01 01:45:00.000,110.15945086658657
2020-01-01 01:48:00.000,119.67348637881531
2020-01-01 01:51:00.000,120.22822514299126
2020-01-01 01:54:00.000,115.75252900367315
2020-01-01 01:57:00.000,114.07804906588059
2020-01-01 02:00:00.000,119.63381808003365
2020-01-01 02:03:00.000,117.35054751069714
2020-01-01 02:06:00.000,124.00810052259322
2020-01-01 02:09:00.000,108.20350409716784
2020-01-01 02:12:00.000,116.72800195153937
2020-01-01 02:15:00.000,122.82153442253157
2020-01-01 02:18:00.000,113.1610025529803
2020-01-01 02:21:00.000,115.31224359789759
2020-01-01 02:24:00.000,115.83420472297907
2020-01-01 02:27:00.000,116.40295843154905
2020-01-01 02:30:00.000,120.07762059926165
2020-01-01 02:33:00.000,123.10903289109879
2020-01-01 02:36:00.000,102.43729633436013
2020-01-01 02:39:00.000,111.19712039496085
2020-01-01 02:42:00.000,107.74066535677784
2020-01-01 02:45:00.000,118.85119074764916
2020-01-01 02:48:00.000,117.57176678777854
2020-01-01 02:51:00.000,118.02750654656509
2020-01-01 02:54:00.000,119.79475733579744
2020-01-01 02:57:00.000,106.89287420710819
2020-01-01 03:00:00.000,110.80187742446924
2020-01-01 03:03:00.000,100.7696998330547
2020-01-01 03:06:00.000,105.81765850543907
2020-01-01 03:09:00.000,115.17809927332851
2020-01-01 03:12:00.000,125.04447117087234
2020-01-01 03:15:00.000,105.84720362833599
2020-01-01 03:18:00.000,113.32459141905878
2020-01-01 03:21:00.000,106.93013154969714
2020-01-01 03:24:00.000,104.12918702141741
2020-01-01 03:27:00.000,112.60742352420442
2020-01-01 03:30:00.000,113.35831921939932
2020-01-01 03:33:00.000,118.77973624893794
2020-01-01 03:36:00.000,104.32773038055487
2020-01-01 03:39:00.000,110.23078695357242
2020-01-01 03:42:00.000,102.50025358760792
2020-01-01 03:45:00.000,123.77288633777971
2020-01-01 03:48:00.000,96.53575953929428
2020-01-01 03:51:00.000,110.69988535752044
2020-01-01 03:54:00.000,113.34721586231291
2020-01-01 03:57:00.000,110.86390312326648
2020-01-01 04:00:00.000,97.31944477954129
2020-01-01 04:03:00.000,105.71924545053233
2020-01-01 04:06:00.000,110.70475040154896
2020-01-01 04:09:00.000,113.14650585964176
2020-01-01 04:12:00.000,109.92642938612808
2020-01-01 04:15:00.000,103.48811897493714
2020-01-01 04:18:00.000,99.5640590219042
2020-01-01 04:21:00.000,114.55890997039606
2020-01-01 04:24:00.000,122.38880937622044
2020-01-01 04:27:00.000,112.32401788551205
2020-01-01 04:30:00.000,105.89188413555634
2020-01-01 04:33:00.000,108.2184602706138
2020-01-01 04:36:00.000,117.60600350196152
2020-01-01 04:39:00.000,113.23150593575949
2020-01-01 04:42:00.000,122.68276825041195
2020-01-01 04:45:00.000,109.42396001980123
