date,target
2020-01-01 00:00:00.000,-22.366684872697725
2020-01-01 00:04:00.000,-36.351234924247606
2020-01-01 00:08:00.000,-43.3138495684345
2020-01-01 00:12:00.000,-42.26187809106039
2020-01-01 00:16:00.000,-44.71198532897501
2020-01-01 00:20:00.000,-45.61469115239518
2020-01-01 00:24:00.000,-25.289737904718656
2020-01-01 00:28:00.000,-27.121736932647714
2020-01-01 00:32:00.000,-27.161789598780324
2020-01-01 00:36:00.000,-26.97290116547375
2020-01-01 00:40:00.000,-39.669926235305574
2020-01-01 00:44:00.000,-43.62362756887072
2020-01-01 00:48:00.000,-37.446977479289096
2020-01-01 00:52:00.000,-19.46167209856641
2020-01-01 00:56:00.000,-31.18732226690318
2020-01-01 01:00:00.000,-20.11244912342081
2020-01-01 01:04:00.000,-33.20248681851041
2020-01-01 01:08:00.000,-23.65446273535249
2020-01-01 01:12:00.000,-23.450988165241213
2020-01-01 01:16:00.000,-28.19407739973253
2020-01-01 01:20:00.000,-41.14022212564048
2020-01-01 01:24:00.000,-43.931865519761736
2020-01-01 01:28:00.000,-42.67002137154769
2020-01-01 01:32:00.000,-30.550851818775683
2020-01-01 01:36:00.000,-29.376303282610003
2020-01-01 01:40:00.000,-27.63822610741569
2020-01-01 01:44:00.000,-41.36098449670913
2020-01-01 01:48:00.000,-29.913443261393017
2020-01-01 01:52:00.000,-36.577541503123754
2020-01-01 01:56:00.000,-27.50164561223648
2020-01-01 02:00:00.000,-43.09932824493409
2020-01-01 02:04:00.000,-39.49089466445949
2020-01-01 02:08:00.000,-40.52427503816975
2020-01-01 02:12:00.000,-33.317781596093724
2020-01-01 02:16:00.000,-33.32677312764006
2020-01-01 02:20:00.000,-33.3810654250952
2020-01-01 02:24:00.000,-59.60520182579486
2020-01-01 02:28:00.000,-35.513763313959174
2020-01-01 02:32:00.000,-31.167715133185283
2020-01-01 02:36:00.000,-34.89118704023844
2020-01-01 02:40:00.000,-29.312675629478825
2020-01-01 02:44:00.000,-16.89442643368652
2020-01-01 02:48:00.000,-40.74901860335481
2020-01-01 02:52:00.000,-37.955354549796674
2020-01-01 02:56:00.000,-43.14761007556379
2020-01-01 03:00:00.000,-46.67136235236964
2020-01-01 03:04:00.000,-26.96849268518279
2020-01-01 03:08:00.000,-31.19131126306921
2020-01-01 03:12:00.000,-26.188084083951612
2020-01-01 03:16:00.000,-23.521402223224907
